Passport,Destination,Requirement
CHE,SYC,90
CHE,SLE,visa on arrival
CHE,SGP,90
CHE,SVK,visa free
CHE,SVN,visa free
CHE,SLB,visa required
CHE,SOM,visa on arrival
CHE,ZAF,90
CHE,KOR,visa required
CHE,SSD,visa required
CHE,ESP,visa free
CHE,LKA,visa required
CHE,VCT,30
CHE,SDN,visa required
CHE,SUR,e-visa
CHE,SWE,visa free
CHE,CHE,-1
CHE,SYR,visa required
CHE,TWN,visa required
CHE,TJK,visa on arrival
CHE,TZA,visa on arrival
CHE,THA,30
CHE,TLS,visa required
CHE,TGO,visa on arrival
CHE,TON,90
CHE,TTO,90
CHE,TUN,90
CHE,TKM,visa required
CHE,TUV,90
CHE,TUR,90
CHE,UGA,visa on arrival
CHE,UKR,visa required
CHE,ARE,visa required
CHE,GBR,visa free
CHE,USA,visa required
CHE,URY,visa required
CHE,UZB,30
CHE,VUT,30
CHE,VAT,visa free
CHE,VEN,90
CHE,VNM,visa required
CHE,YEM,visa required
CHE,ZMB,visa on arrival
CHE,ZWE,visa on arrival
CHE,AFG,visa required
SYR,ALB,visa required
SYR,DZA,visa required
SYR,AND,visa required
SYR,AGO,visa on arrival
SYR,ATG,e-visa
SYR,ARG,visa required
SYR,ARM,visa required
SYR,AUS,e-visa
SYR,AUT,visa required
SYR,AZE,covid ban
SYR,BHS,visa required
SYR,BHR,visa required
SYR,BGD,visa on arrival
SYR,BRB,visa required
SYR,BLR,visa required
SYR,BEL,visa required
SYR,BLZ,visa required
SYR,BEN,e-visa
SYR,BTN,visa required
SYR,BOL,visa on arrival
SYR,BIH,visa required
SYR,BWA,visa required
SYR,BRA,visa required
SYR,BRN,visa required
SYR,BGR,visa required
SYR,BFA,visa required
SYR,BDI,visa required
SYR,KHM,visa on arrival
SYR,CMR,visa required
SYR,CAN,visa required
SYR,CPV,visa on arrival
SYR,CAF,visa required
SYR,TCD,visa required
SYR,CHL,visa required
SYR,CHN,visa required
SYR,COL,e-visa
SYR,COM,visa on arrival
SYR,COG,visa required
SYR,COD,visa required
SYR,CRI,visa required
SYR,CIV,e-visa
SYR,HRV,visa required
SYR,CUB,visa required
SYR,CYP,visa required
SYR,CZE,visa required
SYR,DNK,visa required
SYR,DJI,e-visa
SYR,DMA,visa required
SYR,DOM,visa required
SYR,ECU,e-visa
SYR,EGY,visa required
SYR,SLV,visa required
SYR,GNQ,visa required
SYR,ERI,visa required
SYR,EST,visa required
SYR,SWZ,visa required
SYR,ETH,e-visa
SYR,FJI,visa required
SYR,FIN,visa required
SYR,FRA,visa required
SYR,GAB,e-visa
SYR,GMB,visa required
SYR,GEO,visa required
SYR,DEU,visa required
SYR,GHA,visa required
SYR,GRC,visa required
SYR,GRD,visa required
SYR,GTM,visa required
SYR,GIN,e-visa
SYR,GNB,visa on arrival
SYR,GUY,visa required
SYR,HTI,90
SYR,HND,visa required
SYR,HKG,visa required
SYR,HUN,visa required
SYR,ISL,visa required
SYR,IND,visa required
SYR,IDN,visa required
SYR,IRN,90
SYR,IRQ,visa required
SYR,IRL,visa required
SYR,ISR,visa required
SYR,ITA,visa required
SYR,JAM,visa required
SYR,JPN,visa required
SYR,JOR,visa required
SYR,KAZ,visa required
SYR,KEN,visa required
SYR,KIR,visa required
SYR,XKX,visa required
SYR,KWT,visa required
SYR,KGZ,e-visa
SYR,LAO,visa required
SYR,LVA,visa required
SYR,LBN,visa on arrival
SYR,LSO,e-visa
SYR,LBR,visa required
SYR,LBY,visa required
SYR,LIE,visa required
SYR,LTU,visa required
SYR,LUX,visa required
SYR,MAC,visa required
SYR,MDG,visa on arrival
SYR,MWI,e-visa
SYR,MYS,visa required
SYR,MDV,visa required
SYR,MLI,visa required
SYR,MLT,visa required
SYR,MHL,visa required
SYR,MRT,visa required
SYR,MUS,visa required
SYR,MEX,visa required
SYR,FSM,30
SYR,MDA,e-visa
SYR,MCO,visa required
SYR,MNG,visa required
SYR,MNE,visa required
SYR,MAR,visa required
SYR,MOZ,visa on arrival
SYR,MMR,visa required
SYR,NAM,visa required
SYR,NRU,visa required
SYR,NPL,visa required
SYR,NLD,visa required
SYR,NZL,visa required
SYR,NIC,visa required
SYR,NER,visa required
SYR,NGA,visa on arrival
SYR,PRK,visa required
SYR,MKD,visa required
SYR,NOR,visa required
SYR,OMN,visa required
SYR,PAK,visa required
SYR,PLW,visa on arrival
SYR,PSE,visa free
SYR,PAN,visa required
SYR,PNG,visa required
SYR,PRY,visa required
SYR,PER,visa required
SYR,PHL,visa required
SYR,POL,visa required
SYR,PRT,visa required
SYR,QAT,e-visa
SYR,ROU,visa required
SYR,RUS,visa required
SYR,RWA,visa on arrival
SYR,KNA,e-visa
SYR,LCA,visa required
SYR,WSM,visa on arrival
SYR,SMR,visa required
SYR,STP,e-visa
SYR,SAU,visa required
SYR,SEN,visa on arrival
SYR,SRB,visa required
SYR,SYC,90
SYR,SLE,visa required
SYR,SGP,e-visa
SYR,SVK,visa required
SYR,SVN,visa required
SYR,SLB,visa required
SYR,SOM,visa on arrival
SYR,ZAF,visa required
SYR,KOR,visa required
SYR,SSD,visa required
SYR,ESP,visa required
SYR,LKA,visa required
SYR,VCT,visa required
SYR,SDN,30
SYR,SUR,e-visa
SYR,SWE,visa required
SYR,CHE,visa required
SYR,SYR,-1
SYR,TWN,visa required
SYR,TJK,e-visa
SYR,TZA,e-visa
SYR,THA,visa required
SYR,TLS,visa required
SYR,TGO,visa on arrival
SYR,TON,visa required
SYR,TTO,visa required
SYR,TUN,visa required
SYR,TKM,visa required
SYR,TUV,visa on arrival
SYR,TUR,visa required
SYR,UGA,visa on arrival
SYR,UKR,visa required
SYR,ARE,e-visa
SYR,GBR,visa required
SYR,USA,no admission
SYR,URY,visa required
SYR,UZB,e-visa
SYR,VUT,visa required
SYR,VAT,visa required
SYR,VEN,visa required
SYR,VNM,visa required
SYR,YEM,visa on arrival
SYR,ZMB,e-visa
SYR,ZWE,e-visa
SYR,AFG,visa required
TWN,ALB,90
TWN,DZA,visa required
TWN,AND,visa required
TWN,AGO,visa on arrival
TWN,ATG,30
TWN,ARG,visa required
TWN,ARM,visa on arrival
TWN,AUS,visa required
TWN,AUT,visa required
TWN,AZE,covid ban
TWN,BHS,visa required
TWN,BHR,e-visa
TWN,BGD,visa on arrival
TWN,BRB,visa required
TWN,BLR,visa required
TWN,BEL,visa required
TWN,BLZ,visa required
TWN,BEN,e-visa
TWN,BTN,visa required
TWN,BOL,visa on arrival
TWN,BIH,visa required
TWN,BWA,visa required
TWN,BRA,visa required
TWN,BRN,visa required
TWN,BGR,visa required
TWN,BFA,visa on arrival
TWN,BDI,visa required
TWN,KHM,visa on arrival
TWN,CMR,visa required
TWN,CAN,visa required
TWN,CPV,visa on arrival
TWN,CAF,visa required
TWN,TCD,visa required
TWN,CHL,visa required
TWN,CHN,visa on arrival
TWN,COL,visa required
TWN,COM,visa on arrival
TWN,COG,visa required
TWN,COD,visa required
TWN,CRI,visa required
TWN,CIV,e-visa
TWN,HRV,visa required
TWN,CUB,visa required
TWN,CYP,visa required
TWN,CZE,visa required
TWN,DNK,visa required
TWN,DJI,e-visa
TWN,DMA,visa required
TWN,DOM,visa free
TWN,ECU,90
TWN,EGY,visa on arrival
TWN,SLV,visa required
TWN,GNQ,visa required
TWN,ERI,visa required
TWN,EST,visa required
TWN,SWZ,visa required
TWN,ETH,visa on arrival
TWN,FJI,visa required
TWN,FIN,visa required
TWN,FRA,visa required
TWN,GAB,e-visa
TWN,GMB,90
TWN,GEO,no admission
TWN,DEU,visa required
TWN,GHA,visa required
TWN,GRC,visa required
TWN,GRD,visa required
TWN,GTM,90
TWN,GIN,e-visa
TWN,GNB,visa on arrival
TWN,GUY,visa required
TWN,HTI,90
TWN,HND,visa required
TWN,HKG,visa required
TWN,HUN,visa required
TWN,ISL,visa required
TWN,IND,e-visa
TWN,IDN,visa required
TWN,IRN,visa on arrival
TWN,IRQ,visa required
TWN,IRL,visa free
TWN,ISR,visa required
TWN,ITA,visa required
TWN,JAM,visa required
TWN,JPN,90
TWN,JOR,visa on arrival
TWN,KAZ,visa required
TWN,KEN,visa on arrival
TWN,KIR,30
TWN,XKX,visa required
TWN,KWT,visa required
TWN,KGZ,e-visa
TWN,LAO,visa required
TWN,LVA,visa required
TWN,LBN,visa required
TWN,LSO,e-visa
TWN,LBR,visa on arrival
TWN,LBY,visa required
TWN,LIE,visa required
TWN,LTU,visa required
TWN,LUX,visa required
TWN,MAC,visa free
TWN,MDG,visa on arrival
TWN,MWI,visa on arrival
TWN,MYS,visa required
TWN,MDV,visa required
TWN,MLI,visa required
TWN,MLT,visa required
TWN,MHL,visa required
TWN,MRT,visa on arrival
TWN,MUS,visa required
TWN,MEX,visa required
TWN,FSM,30
TWN,MDA,e-visa
TWN,MCO,visa required
TWN,MNG,visa required
TWN,MNE,visa required
TWN,MAR,visa required
TWN,MOZ,visa on arrival
TWN,MMR,e-visa
TWN,NAM,visa required
TWN,NRU,visa on arrival
TWN,NPL,visa on arrival
TWN,NLD,visa required
TWN,NZL,visa required
TWN,NIC,90
TWN,NER,visa required
TWN,NGA,visa on arrival
TWN,PRK,visa required
TWN,MKD,visa free
TWN,NOR,visa required
TWN,OMN,visa required
TWN,PAK,visa required
TWN,PLW,visa on arrival
TWN,PSE,visa free
TWN,PAN,visa required
TWN,PNG,visa on arrival
TWN,PRY,visa required
TWN,PER,visa required
TWN,PHL,e-visa
TWN,POL,visa required
TWN,PRT,visa required
TWN,QAT,e-visa
TWN,ROU,visa required
TWN,RUS,visa required
TWN,RWA,visa on arrival
TWN,KNA,90
TWN,LCA,42
TWN,WSM,visa on arrival
TWN,SMR,visa required
TWN,STP,e-visa
TWN,SAU,visa on arrival
TWN,SEN,visa on arrival
TWN,SRB,visa required
TWN,SYC,90
TWN,SLE,visa required
TWN,SGP,30
TWN,SVK,visa required
TWN,SVN,visa required
TWN,SLB,visa required
TWN,SOM,visa on arrival
TWN,ZAF,visa required
TWN,KOR,visa required
TWN,SSD,visa required
TWN,ESP,visa required
TWN,LKA,visa required
TWN,VCT,30
TWN,SDN,visa required
TWN,SUR,e-visa
TWN,SWE,visa required
TWN,CHE,visa required
TWN,SYR,visa required
TWN,TWN,-1
TWN,TJK,e-visa
TWN,TZA,visa on arrival
TWN,THA,visa required
TWN,TLS,visa required
TWN,TGO,visa on arrival
TWN,TON,visa required
TWN,TTO,visa required
TWN,TUN,visa required
TWN,TKM,visa required
TWN,TUV,90
TWN,TUR,e-visa
TWN,UGA,visa on arrival
TWN,UKR,e-visa
TWN,ARE,e-visa
TWN,GBR,180
TWN,USA,e-visa
TWN,URY,visa required
TWN,UZB,e-visa
TWN,VUT,30
TWN,VAT,visa required
TWN,VEN,visa required
TWN,VNM,visa required
TWN,YEM,visa required
TWN,ZMB,e-visa
TWN,ZWE,e-visa
TWN,AFG,visa required
TJK,ALB,visa required
TJK,DZA,visa required
TJK,AND,visa required
TJK,AGO,visa on arrival
TJK,ATG,180
TJK,ARG,visa required
TJK,ARM,visa required
TJK,AUS,e-visa
TJK,AUT,visa required
TJK,AZE,covid ban
TJK,BHS,visa required
TJK,BHR,visa required
TJK,BGD,visa on arrival
TJK,BRB,28
TJK,BLR,visa free
TJK,BEL,visa required
TJK,BLZ,visa required
TJK,BEN,e-visa
TJK,BTN,visa required
TJK,BOL,visa on arrival
TJK,BIH,visa required
TJK,BWA,visa required
TJK,BRA,visa required
TJK,BRN,visa required
TJK,BGR,visa required
TJK,BFA,visa required
TJK,BDI,visa required
TJK,KHM,visa on arrival
TJK,CMR,visa required
TJK,CAN,visa required
TJK,CPV,visa on arrival
TJK,CAF,visa required
TJK,TCD,visa required
TJK,CHL,visa required
TJK,CHN,visa required
TJK,COL,e-visa
TJK,COM,visa on arrival
TJK,COG,visa required
TJK,COD,visa required
TJK,CRI,visa required
TJK,CIV,e-visa
TJK,HRV,visa required
TJK,CUB,visa required
TJK,CYP,visa required
TJK,CZE,visa required
TJK,DNK,visa required
TJK,DJI,e-visa
TJK,DMA,visa required
TJK,DOM,visa required
TJK,ECU,90
TJK,EGY,visa required
TJK,SLV,visa required
TJK,GNQ,visa required
TJK,ERI,visa required
TJK,EST,visa required
TJK,SWZ,visa required
TJK,ETH,e-visa
TJK,FJI,visa required
TJK,FIN,visa required
TJK,FRA,visa required
TJK,GAB,e-visa
TJK,GMB,90
TJK,GEO,visa required
TJK,DEU,visa required
TJK,GHA,visa required
TJK,GRC,visa required
TJK,GRD,visa required
TJK,GTM,visa required
TJK,GIN,e-visa
TJK,GNB,visa on arrival
TJK,GUY,visa required
TJK,HTI,90
TJK,HND,visa required
TJK,HKG,visa required
TJK,HUN,visa required
TJK,ISL,visa required
TJK,IND,e-visa
TJK,IDN,visa required
TJK,IRN,visa on arrival
TJK,IRQ,visa required
TJK,IRL,visa required
TJK,ISR,visa required
TJK,ITA,visa required
TJK,JAM,visa required
TJK,JPN,visa required
TJK,JOR,visa on arrival
TJK,KAZ,visa required
TJK,KEN,visa required
TJK,KIR,visa required
TJK,XKX,visa required
TJK,KWT,visa required
TJK,KGZ,visa free
TJK,LAO,visa required
TJK,LVA,visa required
TJK,LBN,visa on arrival
TJK,LSO,e-visa
TJK,LBR,visa required
TJK,LBY,visa required
TJK,LIE,visa required
TJK,LTU,visa required
TJK,LUX,visa required
TJK,MAC,visa required
TJK,MDG,visa on arrival
TJK,MWI,e-visa
TJK,MYS,visa required
TJK,MDV,visa required
TJK,MLI,visa required
TJK,MLT,visa required
TJK,MHL,visa required
TJK,MRT,visa on arrival
TJK,MUS,visa required
TJK,MEX,visa required
TJK,FSM,30
TJK,MDA,visa required
TJK,MCO,visa required
TJK,MNG,visa required
TJK,MNE,visa required
TJK,MAR,visa required
TJK,MOZ,visa on arrival
TJK,MMR,visa required
TJK,NAM,90
TJK,NRU,visa required
TJK,NPL,visa on arrival
TJK,NLD,visa required
TJK,NZL,visa required
TJK,NIC,visa on arrival
TJK,NER,visa required
TJK,NGA,visa on arrival
TJK,PRK,visa required
TJK,MKD,visa required
TJK,NOR,visa required
TJK,OMN,visa required
TJK,PAK,visa on arrival
TJK,PLW,visa on arrival
TJK,PSE,visa free
TJK,PAN,visa required
TJK,PNG,visa required
TJK,PRY,visa required
TJK,PER,visa required
TJK,PHL,visa required
TJK,POL,visa required
TJK,PRT,visa required
TJK,QAT,e-visa
TJK,ROU,visa required
TJK,RUS,visa required
TJK,RWA,visa on arrival
TJK,KNA,e-visa
TJK,LCA,visa required
TJK,WSM,visa on arrival
TJK,SMR,visa required
TJK,STP,e-visa
TJK,SAU,visa required
TJK,SEN,visa on arrival
TJK,SRB,visa required
TJK,SYC,90
TJK,SLE,visa on arrival
TJK,SGP,e-visa
TJK,SVK,visa required
TJK,SVN,visa required
TJK,SLB,visa required
TJK,SOM,visa on arrival
TJK,ZAF,visa required
TJK,KOR,visa required
TJK,SSD,visa required
TJK,ESP,visa required
TJK,LKA,visa required
TJK,VCT,30
TJK,SDN,visa required
TJK,SUR,e-visa
TJK,SWE,visa required
TJK,CHE,visa required
TJK,SYR,visa required
TJK,TWN,visa required
TJK,TJK,-1
TJK,TZA,e-visa
TJK,THA,visa required
TJK,TLS,visa required
TJK,TGO,visa on arrival
TJK,TON,visa required
TJK,TTO,visa required
TJK,TUN,visa required
TJK,TKM,visa required
TJK,TUV,visa on arrival
TJK,TUR,60
TJK,UGA,visa on arrival
TJK,UKR,visa required
TJK,ARE,e-visa
TJK,GBR,visa required
TJK,USA,visa required
TJK,URY,visa required
TJK,UZB,30
TJK,VUT,visa required
TJK,VAT,visa required
TJK,VEN,visa required
TJK,VNM,visa required
TJK,YEM,visa required
TJK,ZMB,e-visa
TJK,ZWE,visa on arrival
TJK,AFG,visa required
TZA,ALB,visa required
TZA,DZA,visa required
TZA,AND,visa required
TZA,AGO,visa on arrival
TZA,ATG,180
TZA,ARG,visa required
TZA,ARM,visa required
TZA,AUS,e-visa
TZA,AUT,visa required
TZA,AZE,covid ban
TZA,BHS,visa required
TZA,BHR,visa required
TZA,BGD,90
TZA,BRB,180
TZA,BLR,visa required
TZA,BEL,visa required
TZA,BLZ,visa required
TZA,BEN,90
TZA,BTN,visa required
TZA,BOL,visa on arrival
TZA,BIH,visa required
TZA,BWA,visa required
TZA,BRA,visa required
TZA,BRN,visa required
TZA,BGR,visa required
TZA,BFA,visa required
TZA,BDI,90
TZA,KHM,visa on arrival
TZA,CMR,visa required
TZA,CAN,visa required
TZA,CPV,visa on arrival
TZA,CAF,visa required
TZA,TCD,visa required
TZA,CHL,visa required
TZA,CHN,visa required
TZA,COL,e-visa
TZA,COM,visa on arrival
TZA,COG,visa required
TZA,COD,visa on arrival
TZA,CRI,visa required
TZA,CIV,e-visa
TZA,HRV,visa required
TZA,CUB,visa required
TZA,CYP,visa required
TZA,CZE,visa required
TZA,DNK,visa required
TZA,DJI,e-visa
TZA,DMA,visa required
TZA,DOM,visa required
TZA,ECU,90
TZA,EGY,visa required
TZA,SLV,visa required
TZA,GNQ,visa required
TZA,ERI,visa required
TZA,EST,visa required
TZA,SWZ,visa required
TZA,ETH,visa on arrival
TZA,FJI,visa required
TZA,FIN,visa required
TZA,FRA,visa required
TZA,GAB,e-visa
TZA,GMB,90
TZA,GEO,visa required
TZA,DEU,visa required
TZA,GHA,90
TZA,GRC,visa required
TZA,GRD,90
TZA,GTM,visa required
TZA,GIN,visa free
TZA,GNB,visa on arrival
TZA,GUY,visa required
TZA,HTI,90
TZA,HND,visa required
TZA,HKG,visa required
TZA,HUN,visa required
TZA,ISL,visa required
TZA,IND,e-visa
TZA,IDN,visa required
TZA,IRN,visa on arrival
TZA,IRQ,visa required
TZA,IRL,visa required
TZA,ISR,visa required
TZA,ITA,visa required
TZA,JAM,visa required
TZA,JPN,visa required
TZA,JOR,visa required
TZA,KAZ,e-visa
TZA,KEN,90
TZA,KIR,visa required
TZA,XKX,visa required
TZA,KWT,visa required
TZA,KGZ,e-visa
TZA,LAO,visa required
TZA,LVA,visa required
TZA,LBN,visa required
TZA,LSO,90
TZA,LBR,visa required
TZA,LBY,visa required
TZA,LIE,visa required
TZA,LTU,visa required
TZA,LUX,visa required
TZA,MAC,visa required
TZA,MDG,visa on arrival
TZA,MWI,visa required
TZA,MYS,visa required
TZA,MDV,visa required
TZA,MLI,visa required
TZA,MLT,visa required
TZA,MHL,visa required
TZA,MRT,visa on arrival
TZA,MUS,visa required
TZA,MEX,visa required
TZA,FSM,30
TZA,MDA,e-visa
TZA,MCO,visa required
TZA,MNG,visa required
TZA,MNE,visa required
TZA,MAR,visa required
TZA,MOZ,visa free
TZA,MMR,visa required
TZA,NAM,90
TZA,NRU,visa required
TZA,NPL,visa on arrival
TZA,NLD,visa required
TZA,NZL,visa required
TZA,NIC,visa on arrival
TZA,NER,visa required
TZA,NGA,visa on arrival
TZA,PRK,visa required
TZA,MKD,visa required
TZA,NOR,visa required
TZA,OMN,visa required
TZA,PAK,visa on arrival
TZA,PLW,visa on arrival
TZA,PSE,visa required
TZA,PAN,visa required
TZA,PNG,visa required
TZA,PRY,visa required
TZA,PER,visa required
TZA,PHL,visa required
TZA,POL,visa required
TZA,PRT,visa required
TZA,QAT,e-visa
TZA,ROU,visa required
TZA,RUS,visa required
TZA,RWA,visa on arrival
TZA,KNA,90
TZA,LCA,42
TZA,WSM,visa on arrival
TZA,SMR,visa required
TZA,STP,e-visa
TZA,SAU,visa required
TZA,SEN,visa on arrival
TZA,SRB,visa required
TZA,SYC,90
TZA,SLE,visa on arrival
TZA,SGP,30
TZA,SVK,visa required
TZA,SVN,visa required
TZA,SLB,visa required
TZA,SOM,visa on arrival
TZA,ZAF,90
TZA,KOR,visa required
TZA,SSD,visa on arrival
TZA,ESP,visa required
TZA,LKA,visa required
TZA,VCT,30
TZA,SDN,visa required
TZA,SUR,e-visa
TZA,SWE,visa required
TZA,CHE,visa required
TZA,SYR,visa required
TZA,TWN,visa required
TZA,TJK,e-visa
TZA,TZA,-1
TZA,THA,visa required
TZA,TLS,visa required
TZA,TGO,visa on arrival
TZA,TON,visa required
TZA,TTO,visa required
TZA,TUN,visa required
TZA,TKM,visa required
TZA,TUV,visa on arrival
TZA,TUR,visa required
TZA,UGA,90
TZA,UKR,visa required
TZA,ARE,e-visa
TZA,GBR,visa required
TZA,USA,visa required
TZA,URY,visa required
TZA,UZB,e-visa
TZA,VUT,30
TZA,VAT,visa required
TZA,VEN,visa required
TZA,VNM,visa required
TZA,YEM,visa required
TZA,ZMB,90
TZA,ZWE,90
TZA,AFG,visa required
THA,ALB,visa required
THA,DZA,visa required
THA,AND,visa required
THA,AGO,visa on arrival
THA,ATG,e-visa
THA,ARG,visa required
THA,ARM,visa on arrival
THA,AUS,e-visa
THA,AUT,visa required
THA,AZE,covid ban
THA,BHS,visa required
THA,BHR,e-visa
THA,BGD,visa required
THA,BRB,90
THA,BLR,visa required
THA,BEL,visa required
THA,BLZ,visa required
THA,BEN,e-visa
THA,BTN,visa required
THA,BOL,visa on arrival
THA,BIH,visa required
THA,BWA,visa required
THA,BRA,visa required
THA,BRN,visa required
THA,BGR,visa required
THA,BFA,visa required
THA,BDI,visa required
THA,KHM,14
THA,CMR,visa required
THA,CAN,visa required
THA,CPV,visa on arrival
THA,CAF,visa required
THA,TCD,visa required
THA,CHL,visa required
THA,CHN,visa required
THA,COL,e-visa
THA,COM,visa on arrival
THA,COG,visa required
THA,COD,visa required
THA,CRI,visa required
THA,CIV,e-visa
THA,HRV,visa required
THA,CUB,visa required
THA,CYP,visa required
THA,CZE,visa required
THA,DNK,visa required
THA,DJI,e-visa
THA,DMA,visa required
THA,DOM,visa free
THA,ECU,90
THA,EGY,visa required
THA,SLV,visa required
THA,GNQ,visa required
THA,ERI,visa required
THA,EST,visa required
THA,SWZ,visa required
THA,ETH,visa on arrival
THA,FJI,visa required
THA,FIN,visa required
THA,FRA,visa required
THA,GAB,e-visa
THA,GMB,visa required
THA,GEO,visa required
THA,DEU,visa required
THA,GHA,visa required
THA,GRC,visa required
THA,GRD,visa required
THA,GTM,visa required
THA,GIN,e-visa
THA,GNB,visa on arrival
THA,GUY,visa required
THA,HTI,90
THA,HND,visa required
THA,HKG,visa required
THA,HUN,visa required
THA,ISL,visa required
THA,IND,e-visa
THA,IDN,visa required
THA,IRN,visa on arrival
THA,IRQ,visa required
THA,IRL,visa required
THA,ISR,visa required
THA,ITA,visa required
THA,JAM,visa required
THA,JPN,visa required
THA,JOR,visa on arrival
THA,KAZ,visa required
THA,KEN,visa on arrival
THA,KIR,visa required
THA,XKX,visa required
THA,KWT,visa required
THA,KGZ,visa on arrival
THA,LAO,visa required
THA,LVA,visa required
THA,LBN,visa required
THA,LSO,e-visa
THA,LBR,visa required
THA,LBY,visa required
THA,LIE,visa required
THA,LTU,visa required
THA,LUX,visa required
THA,MAC,visa required
THA,MDG,visa on arrival
THA,MWI,visa on arrival
THA,MYS,visa required
THA,MDV,visa required
THA,MLI,visa required
THA,MLT,visa required
THA,MHL,visa required
THA,MRT,visa on arrival
THA,MUS,visa required
THA,MEX,visa required
THA,FSM,30
THA,MDA,e-visa
THA,MCO,visa required
THA,MNG,visa required
THA,MNE,visa required
THA,MAR,visa required
THA,MOZ,visa on arrival
THA,MMR,14
THA,NAM,visa required
THA,NRU,visa on arrival
THA,NPL,visa on arrival
THA,NLD,visa required
THA,NZL,visa required
THA,NIC,visa on arrival
THA,NER,visa required
THA,NGA,visa on arrival
THA,PRK,visa required
THA,MKD,visa required
THA,NOR,visa required
THA,OMN,visa required
THA,PAK,visa on arrival
THA,PLW,visa on arrival
THA,PSE,visa free
THA,PAN,visa required
THA,PNG,visa on arrival
THA,PRY,visa required
THA,PER,visa required
THA,PHL,30
THA,POL,visa required
THA,PRT,visa required
THA,QAT,visa required
THA,ROU,visa required
THA,RUS,visa required
THA,RWA,visa on arrival
THA,KNA,e-visa
THA,LCA,visa on arrival
THA,WSM,visa on arrival
THA,SMR,visa required
THA,STP,e-visa
THA,SAU,visa required
THA,SEN,visa on arrival
THA,SRB,visa required
THA,SYC,90
THA,SLE,visa on arrival
THA,SGP,30
THA,SVK,visa required
THA,SVN,visa required
THA,SLB,visa required
THA,SOM,visa on arrival
THA,ZAF,30
THA,KOR,visa required
THA,SSD,visa required
THA,ESP,visa required
THA,LKA,visa required
THA,VCT,30
THA,SDN,visa required
THA,SUR,e-visa
THA,SWE,visa required
THA,CHE,visa required
THA,SYR,visa required
THA,TWN,visa required
THA,TJK,visa on arrival
THA,TZA,visa on arrival
THA,THA,-1
THA,TLS,visa required
THA,TGO,visa on arrival
THA,TON,visa required
THA,TTO,visa required
THA,TUN,visa required
THA,TKM,visa required
THA,TUV,visa on arrival
THA,TUR,30
THA,UGA,visa on arrival
THA,UKR,e-visa
THA,ARE,e-visa
THA,GBR,visa required
THA,USA,visa required
THA,URY,visa required
THA,UZB,e-visa
THA,VUT,30
THA,VAT,visa required
THA,VEN,visa required
THA,VNM,visa required
THA,YEM,visa required
THA,ZMB,visa on arrival
THA,ZWE,e-visa
THA,AFG,visa required
TLS,ALB,visa required
TLS,DZA,visa required
TLS,AND,visa required
TLS,AGO,visa on arrival
TLS,ATG,e-visa
TLS,ARG,visa required
TLS,ARM,visa on arrival
TLS,AUS,e-visa
TLS,AUT,visa required
TLS,AZE,covid ban
TLS,BHS,visa required
TLS,BHR,visa required
TLS,BGD,visa on arrival
TLS,BRB,28
TLS,BLR,visa required
TLS,BEL,visa required
TLS,BLZ,visa required
TLS,BEN,e-visa
TLS,BTN,visa required
TLS,BOL,visa on arrival
TLS,BIH,visa required
TLS,BWA,visa required
TLS,BRA,visa required
TLS,BRN,visa required
TLS,BGR,visa required
TLS,BFA,visa required
TLS,BDI,visa required
TLS,KHM,visa on arrival
TLS,CMR,visa required
TLS,CAN,visa required
TLS,CPV,visa on arrival
TLS,CAF,visa required
TLS,TCD,visa required
TLS,CHL,visa required
TLS,CHN,visa required
TLS,COL,e-visa
TLS,COM,visa on arrival
TLS,COG,visa required
TLS,COD,visa required
TLS,CRI,visa required
TLS,CIV,e-visa
TLS,HRV,visa required
TLS,CUB,visa required
TLS,CYP,visa required
TLS,CZE,visa required
TLS,DNK,visa required
TLS,DJI,e-visa
TLS,DMA,visa required
TLS,DOM,visa required
TLS,ECU,90
TLS,EGY,visa on arrival
TLS,SLV,visa required
TLS,GNQ,visa required
TLS,ERI,visa required
TLS,EST,visa required
TLS,SWZ,visa required
TLS,ETH,e-visa
TLS,FJI,visa required
TLS,FIN,visa required
TLS,FRA,visa required
TLS,GAB,e-visa
TLS,GMB,90
TLS,GEO,e-visa
TLS,DEU,visa required
TLS,GHA,visa required
TLS,GRC,visa required
TLS,GRD,visa required
TLS,GTM,visa required
TLS,GIN,e-visa
TLS,GNB,visa on arrival
TLS,GUY,visa required
TLS,HTI,90
TLS,HND,visa required
TLS,HKG,visa required
TLS,HUN,visa required
TLS,ISL,visa required
TLS,IND,e-visa
TLS,IDN,visa required
TLS,IRN,visa on arrival
TLS,IRQ,visa required
TLS,IRL,visa required
TLS,ISR,visa required
TLS,ITA,visa required
TLS,JAM,visa required
TLS,JPN,visa required
TLS,JOR,visa on arrival
TLS,KAZ,visa required
TLS,KEN,visa on arrival
TLS,KIR,visa required
TLS,XKX,visa required
TLS,KWT,visa required
TLS,KGZ,e-visa
TLS,LAO,visa required
TLS,LVA,visa required
TLS,LBN,visa required
TLS,LSO,e-visa
TLS,LBR,visa required
TLS,LBY,visa required
TLS,LIE,visa required
TLS,LTU,visa required
TLS,LUX,visa required
TLS,MAC,visa required
TLS,MDG,visa on arrival
TLS,MWI,visa on arrival
TLS,MYS,visa required
TLS,MDV,visa required
TLS,MLI,visa required
TLS,MLT,visa required
TLS,MHL,visa required
